time,X,Y,Z,dE,dN,dU,d3,n_sat
2004-05-03 21:40:20,-7367210518.061588,-6921575969.325499,-78421729846.27075,-10044924662.663914,1131174114.9222488,-78428583758.8816,79077321760.29213,5
2004-05-03 21:40:30,82316027866.94415,-196722769751.67578,622015401360.538,-96589266550.25555,-190121677617.20407,622008547447.9271,657548760025.427,5
2004-05-03 21:40:40,52889173329.96896,-40780729512.40468,59124878745.30622,3177661916.8261147,-66710091183.14614,59118024832.69537,89192346426.36388,5
2004-05-03 21:40:50,3358551182.851486,-21422795235.765556,70514930637.61008,-14148420701.280193,-16432670695.915909,70508076724.99922,73767197032.27989,5
2004-05-03 21:41:00,-19768840393.712234,235005983258.69052,-562058950400.4968,166266469183.8815,167254732761.75043,-562065804313.1077,609538065082.2554,5
2004-05-03 21:41:10,-423273819.20152855,12240145011.633083,-46520987537.61199,9052766537.13576,8249319847.27264,-46527841450.22284,48112824589.03827,5
2004-05-03 21:41:20,-6317716288.338371,105152120949.38513,-208117902413.6468,76032097225.7038,72911124532.81189,-208124756326.25763,233265569866.28394,5
2004-05-03 21:41:30,-5364060581.943221,-9437790427.056345,6145439939.962532,-10664964705.798971,-2024692677.06594,6138586027.351685,12470889744.829737,5
2004-05-03 21:41:40,15316533317.987797,-6528467961.21846,43714839688.58281,4944750603.146544,-15898693874.90952,43707985775.97196,46771861691.06348,5
2004-05-03 21:41:50,-814490785.0436087,1712933864.000187,-8132129315.637386,777939519.5389447,1729928534.4230442,-8138983228.248235,8357086251.79719,5
2004-05-03 21:42:00,1159783487.065053,-2364975653.544756,-10289582171.383266,-1050773285.5296556,-2415299373.831452,-10296436083.994116,10628000357.291557,5
2004-05-03 21:42:10,-4279604946.384162,10016672060.038258,-10971083898.44873,4861151023.031863,9747812793.827612,-10977937811.05958,15464985034.448774,5
2004-05-03 21:42:20,5383397276.021983,735794693.6724358,-10285140285.658138,4047175558.1253085,-3625509178.7518883,-10291994198.268988,11638259808.953552,5
2004-05-03 21:42:30,30492076787.274387,10148953107.542953,-62024821661.5311,27480308103.392475,-16661675687.329018,-62031675574.141945,69862060839.21878,5
2004-05-03 21:42:40,-9179925750.034634,14378323987.323727,-26169847697.240284,5011142127.914979,16306368593.84476,-26176701609.85113,31244662093.15879,5
2004-05-03 21:42:50,35092576896.17873,-29144853491.399944,86028681382.27563,518720303.4019866,-45614061108.75087,86021827469.66478,97368713880.82927,5
2004-05-03 21:43:00,-19027207991.082787,6457055203.150109,-12816677950.70988,-7401829789.748443,18679888102.35634,-12823531863.32073,23836280607.564667,5
2004-05-03 21:43:10,-85370154072.8628,-165734393639.6204,298925365569.12634,-181571534397.05267,-42280718410.2662,298918511656.5155,352289877605.8357,4
2004-05-03 21:43:20,-59207144436.59119,-275430768367.02106,579893593352.8251,-248214105487.92834,-133256349322.94263,579886739440.2142,644698477876.7927,4
2004-05-03 21:43:30,-841785090938.2344,-591330789507.901,427891960901.02344,-995724500291.124,258469671473.10754,427885106988.41266,1114163146192.6526,4
2004-05-03 21:43:40,-266584709761.84125,-234109231427.3142,236302002587.57086,-351027154714.45953,51520275075.35834,236295148674.96005,426274324089.65375,4
2004-05-03 21:43:50,-69623644385.11975,-387850409208.99396,825441011195.0118,-340620860493.22,-198122910412.6742,825434157282.401,914667593304.8234,4
2004-05-03 21:44:00,279766895758.68646,-465757137890.7013,1487499970321.9424,-173716309585.9122,-514802683688.922,1487493116409.3315,1583614514556.6865,4
2004-05-03 21:44:10,-315564954967.7188,-237322228708.18948,185501392037.7602,-385195296817.6255,86761243239.87762,185494538125.14938,436246666111.28424,4
2004-05-03 21:44:20,-248606170935.10583,-304776077441.9007,444697133057.4402,-393230513383.30457,-7943222139.845306,444690279144.82935,593668910925.5818,4
2004-05-03 21:44:30,-178892127063.2942,-339952479350.2133,589139364954.2285,-374886796438.41583,-83844046989.26195,589132511041.6177,703311488549.4176,4
2004-05-03 21:44:40,-615343546265.0428,-368950640893.67053,150187368993.1889,-679631387207.8036,229941658696.83105,150180515080.5781,733025358355.44,4
2004-05-03 21:44:50,214749348660.5674,-45613793924.261475,370080807114.56396,104316666225.8936,-193173432420.95966,370073953201.9531,430293705141.3847,4
2004-05-03 21:45:00,-211116699761.0689,-317123462347.88885,524506816019.17523,-378360492882.3042,-44505509448.29199,524499962106.5644,648257366479.6874,4
2004-05-03 21:45:10,4801925839.02582,21307499992.75801,-61546631667.42881,19345737487.196247,10139924735.471415,-61553485580.03966,65313912910.012405,5
2004-05-03 21:45:20,-4196237463.1720524,-195241690.62348938,11723642845.054033,-2866083331.977327,3070988562.879394,11716788932.443184,12447029657.97854,5
2004-05-03 21:45:30,2742164193.3391595,18830235276.969013,-48436425794.55606,16124208797.944921,10105119370.000002,-48443279707.16691,52046660753.87049,5
2004-05-03 21:45:40,21774155208.197422,-4646698186.668187,117689005894.19589,10560609256.903593,-19600594676.166573,117682151981.58504,119769773626.54254,5
2004-05-03 21:45:50,27605396678.337097,-394917156047.609,948041655872.9462,-283039400072.93585,-276785485712.92554,948034801960.3353,1027371156312.5372,5
2004-05-03 21:46:00,-28774133520.085114,-66380265285.32179,169739831707.82794,-69214222927.99826,-21063109617.125393,169732977795.2171,184508934725.39844,5
2004-05-03 21:46:10,-1835027277.4149399,4113174906.669565,-8776515482.257376,1945957427.0030134,4061963260.369342,-8783369394.868225,9870859828.961525,5
2004-05-03 21:46:20,109373135579.22304,452500955987.4967,-1178362940906.0251,415625380578.9244,209702894422.50394,-1178369794818.636,1266994528106.363,5
2004-05-03 21:46:30,7707039316.7970915,13749827615.474594,-22115390054.935604,15468349532.162306,3031904003.42239,-22122243967.54645,27163504142.41064,5
2004-05-03 21:46:40,10455562921.159842,-9256112032.746346,19560812233.678867,-281641513.9921348,-13961195276.796574,19553958321.06802,24028141449.586067,5
2004-05-03 21:46:50,-2434482840.018421,10578675768.152336,-16145575239.109058,6484296646.425397,8705832928.0951,-16152429151.719908,19461207502.929504,5
2004-05-03 21:47:00,-2663274799.9563675,974373614.3850555,5537208716.427044,-982109261.7080334,2660359544.0844426,5530354803.8161955,6215052353.908754,5
2004-05-03 21:47:10,6807361989.838289,-10046235764.849274,10856897828.679676,-3246294221.686977,-11693046280.349174,10850043916.068827,16278489194.90897,4
2004-05-03 21:47:20,-32337212884.274544,29222168505.06178,-33094155498.611694,1324975136.871637,43564612124.90446,-33101009411.22254,54729405375.43363,4
2004-05-03 21:47:30,5618489719.393681,3916662078.0251026,-16386813013.110685,6623164558.746572,-1744693812.3622699,-16393666925.721535,17766895636.05944,4
2004-05-03 21:47:40,-6263251914.541672,-6190415309.670647,33475190315.897392,-8772867857.589893,763489476.7097478,33468336403.286545,34607451050.76847,4
2004-05-03 21:47:50,4210438611.9730883,-1560731691.371026,1829739249.5646172,1537664221.1137283,-4218989013.4375415,1822885336.9537685,4846358478.701407,4
2004-05-03 21:48:00,-4963038573.6695,6814777704.26582,-6921842564.482584,1978791392.532024,8195005030.807148,-6928696477.093432,10912403846.165163,4
2004-05-03 21:48:10,17711054214.828773,-28158531814.6806,9559927380.104668,-9986111796.376919,-31731026003.71335,9553073467.493818,34609849071.23123,4
2004-05-03 21:49:20,18201984.601983696,-649355700.6710418,1643016478.1237233,-482809097.3480285,-434396339.7564798,1636162565.5128746,1760350176.8857005,4
2004-05-03 21:49:30,29832297.80418609,-646103729.8644984,1650966728.9487503,-472799311.8814818,-441152351.46618295,1644112816.3379016,1766709240.1881785,4
2004-05-03 21:49:40,41611869.656530775,-644383638.1196421,1663037116.4504964,-463860119.21500444,-449014149.1681638,1656183203.8396478,1777560890.949148,4
2004-05-03 21:49:50,53558936.07069049,-643362633.595508,1677180544.4337099,-455345143.0371692,-457456306.8801201,1670326631.8228612,1790697218.6745148,4
2004-05-03 21:50:00,65503905.69964037,-640982721.4487351,1688038113.4071772,-445796071.02357054,-465016829.675668,1681184200.7963285,1800376378.9354858,4
2004-05-03 21:50:10,77463854.60885511,-637986238.808673,1697482895.1676354,-435767486.98969954,-472189471.33678615,1690628982.5567868,1808613434.711693,4
2004-05-03 21:50:20,89598573.15893014,-635717882.538034,1709087122.5244117,-426180535.1643006,-479966822.37409717,1702233209.913563,1819229479.7703366,4
2004-05-03 21:50:30,101867489.77719927,-633641120.073717,1721460438.2910929,-416652665.5199747,-487970506.3608603,1714606525.6802442,1830734878.858283,4
2004-05-03 21:50:40,113972493.19131956,-630046632.4223014,1729929392.5366573,-406074478.3574914,-494866404.0897652,1723075479.9258087,1838145355.893162,4
2004-05-03 21:50:50,612598289.325483,-2780710858.6446238,7873727614.047902,-1721913760.2756758,-2267590658.643734,7866873701.437054,8366280907.748494,5
2004-05-03 21:51:00,347959070.5270121,-1535567378.469748,4323512704.382654,-944527514.2447318,-1259579335.8748963,4316658791.771806,4594803091.87556,5
2004-05-03 21:51:10,8471595922.578836,-19622285632.228252,46282170688.214325,-9465236985.253035,-19162661835.978752,46275316775.60348,50972573630.429214,5
2004-05-03 21:51:20,-5004713798.994778,8682109615.777323,-19490111576.45462,3374662610.5039,9436056534.570318,-19496965489.065468,21921659926.660435,5
2004-05-03 21:51:30,-1980296193.0151606,1431057092.5336218,-1597137148.5653286,-191826548.4768649,2435697998.8186684,-1603991061.1761773,2922705850.831194,5
2004-05-03 21:51:40,27299499038.827866,11634323716.860365,-71828066055.29842,26544589820.370464,-13267075589.86272,-71834919967.90927,77723138576.84065,5
2004-05-03 21:51:50,6048673179.632385,8349084083.621532,-36807241579.848015,10279149159.30511,797981795.2678566,-36814095492.45886,38230554656.09545,5
2004-05-03 21:52:00,-1848592485.6346989,-4162183528.7090015,10773253436.857994,-4368444288.746388,-1286875138.8540103,10766399524.247145,11689940626.136244,5
2004-05-03 21:52:10,20169191120.054237,-25793313371.290604,69867395812.72044,-6591969221.542288,-32072334531.996155,69860541900.10959,77152990966.82513,5
2004-05-03 21:52:20,358618892.6534653,46379304561.595436,-71928391905.68967,35572313625.033295,29762273927.16188,-71935245818.30052,85591249768.25885,5
2004-05-03 21:52:30,2851527780.547271,-63625835305.683716,117099745423.50735,-46634436578.093,-43377288643.199326,117092891510.8965,133293304735.73752,5
2004-05-03 21:52:40,35965457.32591609,-557028842.0706699,1766772101.5905452,-400954595.15107894,-388140202.3008237,1759918188.9796965,1846274474.69667,4
2004-05-03 21:52:50,25298115.627424493,-554148361.2590376,1780141788.800275,-405667978.9134249,-378146536.2003672,1773287876.1894264,1857985792.1406302,4
2004-05-03 21:53:00,14469018.28718588,-550534983.3773509,1791316830.008824,-409927667.36377615,-367554987.5304999,1784462917.3979754,1867470284.8766687,4
2004-05-03 21:53:10,3521556.796298204,-547109490.4275665,1803251453.5017414,-414407172.8244502,-356994923.8057261,1796397540.8908927,1877823954.8557944,4
2004-05-03 21:53:20,-7548398.941344836,-543322535.4814711,1814133577.006334,-418690581.30936027,-346107437.43151957,1807279664.3954854,1887154457.4994495,4
2004-05-03 21:53:30,-18737218.922958933,-539608657.6283331,1825392323.1979108,-423106649.95740354,-335176704.657146,1818538410.5870621,1896956670.9241195,4
2004-05-03 21:53:40,-30049348.250536926,-535926465.19006467,1836898246.477539,-427626718.0182029,-324172532.9117563,1830044333.8666904,1907095882.4807477,4
2004-05-03 21:53:50,-41456546.31347284,-531877631.5258767,1847271381.14796,-431928981.723816,-312858481.9707946,1840417468.5371113,1916136616.6039913,4
2004-05-03 21:54:00,-52985578.587249994,-527935427.03196657,1858133169.983563,-436391394.8083687,-301520650.1276064,1851279257.3727143,1925769207.5362086,4
2004-05-03 21:54:10,-64662543.204020225,-524227569.23665935,1869959089.20008,-441128176.1604523,-290221861.9397485,1863105176.5892313,1936487463.4203064,4
2004-05-03 21:54:20,-76371285.61562344,-519865893.29709125,1879564825.4855902,-445387343.8900919,-278475443.0763723,1872710912.8747416,1944984478.5226953,4
2004-05-03 21:54:30,-88230886.53271669,-515784526.54928136,1890289634.8137584,-449957797.16251904,-266795603.80832556,1883435722.2029097,1954730680.4541621,4
2004-05-03 21:54:40,-100179224.68650146,-511562309.830534,1900608393.9066086,-454478393.06766695,-254956933.64146903,1893754481.29576,1964143498.6286013,4
2004-05-03 21:54:50,-112224434.85196473,-507274543.1843423,1910785813.5971596,-459011776.4932577,-243001998.86711943,1903931900.986311,1973499041.2985408,4
2004-05-03 21:55:00,-124319721.21825299,-502750406.379842,1920158672.639228,-463397481.41767853,-230855832.45856637,1913304760.0283794,1982111688.5563335,4
2004-05-03 21:55:10,-136557504.14011934,-498381175.2784636,1930211815.7846367,-467993502.3012545,-218701405.1459486,1923357903.173788,1991520486.0884755,4
2004-05-03 21:55:20,-148883495.8331015,-493945411.3082772,1940098706.101418,-472595951.3587795,-206436677.84007025,1933244793.4905694,2000849436.3036788,4
2004-05-03 21:55:30,-161268078.91663778,-489367894.3399541,1949508119.8659396,-477128332.323144,-194035505.21236426,1942654207.255091,2009777746.8552058,4
2004-05-03 21:55:40,-173678806.23229602,-484590975.72843575,1958182521.8819563,-481525705.37800306,-181485277.55940527,1951328609.2711077,2018040448.6210163,4
2004-05-03 21:57:30,-198104225.28612027,-597320930.5009782,2263783576.472197,-583241176.963353,-235878352.84610197,2256929663.861348,2342976819.233235,4
2004-05-03 21:57:40,-206214852.81474638,-596588787.5440669,2271760436.2296643,-587935796.25135,-229224116.45428145,2264906523.6188154,2351172847.072078,4
2004-05-03 21:57:50,-214540216.23078257,-596334425.0533755,2281553110.0791206,-593133536.6685382,-222715670.33855823,2274699197.4682717,2361284841.1612864,4
2004-05-03 21:58:00,-223021342.59928533,-596346906.6023251,2292378165.8531213,-598635478.6693752,-216261346.63370708,2285524253.2422724,2372499635.0954795,4
2004-05-03 21:58:10,-231497136.1833501,-596181844.2697033,2302536804.7465806,-603998683.1139892,-209696107.8308458,2295682892.1357317,2383054092.564312,4
2004-05-03 21:58:20,-239622197.5591564,-594999666.42596,2308767356.663304,-608359734.4900357,-202739427.7526518,2301913444.052455,2389562793.9068046,4
2004-05-03 21:58:30,-248140206.9197867,-594694500.1286119,2318385425.279268,-613643522.412074,-196051289.36205727,2311531512.668419,2399619222.8597374,4
2004-05-03 21:58:40,-256761009.10229763,-594505269.7841858,2328463286.757264,-619082219.9247991,-189359906.2644971,2321609374.146415,2410184651.6920705,4
2004-05-03 21:58:50,-265207122.6780334,-593798958.4881077,2336521578.1475945,-624013785.1919204,-182466766.61718702,2329667665.5367455,2418685336.4744883,4
2004-05-03 21:59:00,-273587943.489395,-592864290.6598239,2343670859.5903807,-628729064.465612,-175475493.28592083,2336816946.979532,2426273959.9926634,4
2004-05-03 21:59:10,-282728782.34990096,-593459602.2683856,2356869439.8562603,-635102342.4455851,-168895929.56368095,2350015527.2454114,2440174952.477297,4
2004-05-03 21:59:20,-290649226.2184329,-591407771.8442228,2359567465.629433,-638668228.6391779,-161531970.3827491,2352713553.0185843,2443205015.19749,4
2004-05-03 21:59:30,-299391696.5358389,-590986697.0493187,2368732888.076044,-644009059.5190529,-154597735.2593773,2361878975.465195,2452981945.150527,4
2004-05-03 21:59:40,-307956902.3977168,-590136335.1438941,2376177269.6495996,-648907986.7352941,-147520562.16862172,2369323357.0387506,2461003263.248705,4
2004-05-03 21:59:50,-316911096.7908729,-589950742.2886516,2386293767.111093,-654565362.8398973,-140577498.18004948,2379439854.500244,2471831682.8636274,4
2004-05-03 22:00:00,-325870995.3922593,-589680081.3322482,2396079225.347005,-660161613.2539201,-133574997.083727,2389225312.736156,2482348329.80368,4
2004-05-03 22:00:10,-334500681.138491,-588739609.6962548,2403147481.7833853,-665033636.6853133,-126390336.29418537,2396293569.1725364,2490073718.725834,4
2004-05-03 22:06:40,723309196.3138314,-10918946240.980625,33129408393.166767,-7851349125.916721,-7622322597.934494,33122554480.55592,34883335565.87459,4
