time,X,Y,Z,dX,dY,dZ,dE,dN,dU,n_sat
1714622070.0,-5416513.590280096,-2745103.3204817586,-3185002.092451768,-5844626.278655748,-8555642.795345668,-6810310.807121912,5200162.541568786,-1016226.1249366179,-11210022.62587218,6
1714622100.0,-5322559.896208289,-2688039.9279312873,-3385741.026875541,-5750672.584583941,-8498579.402795196,-7011049.741545685,5110655.817802304,-1220230.757637917,-11262465.96128955,6
1714622130.0,-5222456.616618444,-2628424.184118061,-3582703.645839297,-5650569.304994096,-8438963.65898197,-7208012.360509441,5015203.67793832,-1422625.3336418755,-11310364.827285234,6
1714622160.0,-5116304.687233462,-2566349.325025341,-3775671.0422320594,-5544417.375609114,-8376888.79988925,-7400979.756902203,4913899.9339121785,-1623171.0329157747,-11353688.14967821,6
1714622190.0,-5004212.093423688,-2501910.841211396,-3964428.7728916914,-5432324.78179934,-8312450.3160753045,-7589737.487561835,4806845.262584584,-1821631.3508012379,-11392409.568024635,6
1714622220.0,-4886294.179390561,-2435206.4730372266,-4148767.4393597282,-5314406.867766213,-8245745.947901135,-7774076.154029872,4694147.514440101,-2017772.580713449,-11426507.759037375,6
1714622250.0,-4762672.922156286,-2366335.850959571,-4328482.54457742,-5190785.610531938,-8176875.32582348,-7953791.259247564,4575921.015970512,-2211363.9113665028,-11455966.011269169,6
1714622280.0,-4633477.131995658,-2295400.503993348,-4503374.973447323,-5061589.82037131,-8105939.978857257,-8128683.688117467,4452286.7689430015,-2402177.8217881573,-11480772.499775179,7
1714622310.0,-4498842.105856789,-2222503.589203447,-4673251.013386175,-4926954.794232441,-8033043.064067356,-8298559.728056319,4323372.124634588,-2589990.2554210136,-11500920.04678085,8
1714622340.0,-4358909.597101586,-2147749.7883227686,-4837922.6557842465,-4787022.285477238,-7958289.263186678,-8463231.37045439,4189310.761250845,-2774580.9315250665,-11516406.19239078,8
1714622370.0,-4213827.771051633,-2071245.3023407687,-4997208.083243055,-4641940.459427285,-7881784.777204677,-8622516.7979132,4050242.639989595,-2955733.7627428947,-11527233.44581563,8
